aid,dt.published,dt.funded,donation,donor,title,journalist,donation.med,donation.mean,donation.min,donation.max,donation.p25,donation.p75,n.images,n.words,url.article,url.detail,n.donor.indiv,n.donor.indiv.male,n.donor.indiv.female,n.fb.like,n.fb.share,n.fb.comment,n.fb.total,tle.count,f.tle.有捐款幫助的想法,f.tle.不忍觀看.想要迴避,f.tle.不舒服,f.tle.沮喪.無力,f.tle.難過,f.tle.同情,f.tle.可憐,f.tle.生活艱苦.極需幫助,tleximg.count,f.tleximg.有捐款幫助的想法,f.tleximg.不忍觀看.想要迴避,f.tleximg.誠實,f.tleximg.不舒服,f.tleximg.沮喪.無力,f.tleximg.難過,f.tleximg.同情,f.tleximg.可憐,f.tleximg.可信任,f.tleximg.生活艱苦.極需幫助,f.tleximg.吸引力,f.tleximg.體型,f.meta.reporter.記者1,f.meta.reporter.記者2,f.meta.reporter.記者3,f.meta.reporter.記者4,f.meta.reporter.記者5,f.meta.reporter.記者6,f.meta.reporter.記者7,f.meta.reporter.記者8,dt.published.monthday,dt.published.weekday,f.meta.day.of.week.Fri,f.meta.day.of.week.Mon,f.meta.day.of.week.Sun,f.meta.day.of.week.Thu,f.meta.day.of.week.Tue,f.meta.day.of.week.Wed,f.meta.word.count,f.meta.word.count.scale,f.meta.image.count,dt.published.month,f.meta.month.Apr,f.meta.month.Aug,f.meta.month.Dec,f.meta.month.Feb,f.meta.month.Jan,f.meta.month.Jul,f.meta.month.Jun,f.meta.month.Mar,f.meta.month.May,f.meta.month.Nov,f.meta.month.Oct,f.meta.month.Sep,day.from.start,donor.org,donation.org,donation.med.org,donation.mean.org,f.any.adult.condition,f.any.adult.disability,f.any.adult.disease,f.any.adult.event,f.any.adult.habit,f.any.child.condition,f.any.child.disability,f.any.child.disease,f.any.child.event,f.any.child.habit,f.any.child_infant.condition,f.any.child_infant.disability,f.any.child_infant.disease,f.any.child_infant.event,f.any.child_infant.habit,f.any.condition.受家人看護,f.any.condition.固定回診,f.any.condition.在外成家或工作,f.any.condition.失聯,f.any.condition.有穩定工作,f.any.condition.植物人,f.any.condition.死亡,f.any.condition.無穩定工作,f.any.condition.現正住院,f.any.condition.看護家人,f.any.condition.臥病在家,f.any.condition.身體癱瘓,f.any.dead.adult,f.any.dead.child,f.any.dead.child_infant,f.any.dead.elder,f.any.dead.elder_adult,f.any.dead.infant,f.any.disability.味覺,f.any.disability.嗅覺,f.any.disability.智能,f.any.disability.皮膚,f.any.disability.精神,f.any.disability.聽覺,f.any.disability.肢體,f.any.disability.視覺,f.any.disability.言語,f.any.disease.呼吸道,f.any.disease.失智,f.any.disease.心血管,f.any.disease.炎,f.any.disease.癌,f.any.disease.精神,f.any.disease.糖尿病,f.any.disease.肝,f.any.disease.脊椎,f.any.disease.腎,f.any.disease.腦,f.any.disease.關節,f.any.disease.鬱,f.any.elder_adult.condition,f.any.elder_adult.disability,f.any.elder_adult.disease,f.any.elder_adult.event,f.any.elder_adult.habit,f.any.elder.condition,f.any.elder.disability,f.any.elder.disease,f.any.elder.event,f.any.elder.habit,f.any.event.人為事故,f.any.event.債務,f.any.event.入獄,f.any.event.喪偶,f.any.event.天然災害,f.any.event.失業,f.any.event.婚變,f.any.event.家暴,f.any.event.急性病症,f.any.event.意外事故,f.any.event.慢性病症,f.any.event.自殺,f.any.event.輟學,f.any.event.遺傳病症,f.any.event.離婚,f.any.habit.吃檳榔,f.any.habit.吸毒,f.any.habit.喝酒,f.any.habit.抽菸,f.any.habit.賭博,f.any.habit.過勞,f.any.infant.condition,f.any.infant.disability,f.any.infant.disease,f.any.infant.event,f.any.infant.habit,f.any.student,f.any.subsidized,f.any.零工,f.subject.condition.受家人看護,f.subject.condition.固定回診,f.subject.condition.在外成家或工作,f.subject.condition.失聯,f.subject.condition.有穩定工作,f.subject.condition.植物人,f.subject.condition.死亡,f.subject.condition.無穩定工作,f.subject.condition.現正住院,f.subject.condition.看護家人,f.subject.condition.臥病在家,f.subject.condition.身體癱瘓,f.subject.disability.味覺,f.subject.disability.嗅覺,f.subject.disability.智能,f.subject.disability.皮膚,f.subject.disability.精神,f.subject.disability.聽覺,f.subject.disability.肢體,f.subject.disability.視覺,f.subject.disability.言語,f.subject.disease.呼吸道,f.subject.disease.失智,f.subject.disease.心血管,f.subject.disease.炎,f.subject.disease.癌,f.subject.disease.精神,f.subject.disease.糖尿病,f.subject.disease.肝,f.subject.disease.脊椎,f.subject.disease.腎,f.subject.disease.腦,f.subject.disease.關節,f.subject.disease.鬱,f.subject.event.人為事故,f.subject.event.債務,f.subject.event.入獄,f.subject.event.喪偶,f.subject.event.天然災害,f.subject.event.失業,f.subject.event.婚變,f.subject.event.家暴,f.subject.event.急性病症,f.subject.event.意外事故,f.subject.event.慢性病症,f.subject.event.自殺,f.subject.event.輟學,f.subject.event.遺傳病症,f.subject.event.離婚,f.subject.gender,f.subject.habit.吃檳榔,f.subject.habit.吸毒,f.subject.habit.喝酒,f.subject.habit.抽菸,f.subject.habit.賭博,f.subject.habit.過勞,f.subject.student,f.subject.subsidized,f.subject.零工,f.age.max,f.age.min,f.all.dead.adult,f.all.dead.child,f.all.dead.child_infant,f.all.dead.elder,f.all.dead.elder_adult,f.all.dead.infant,f.finance.below.poverty.line,f.finance.income.source,f.count.adult,f.count.adult.female,f.count.adult.male,f.count.child,f.count.child.female,f.count.child_infant,f.count.child_infant.female,f.count.child_infant.male,f.count.child.male,f.count.elder,f.count.elder_adult,f.count.elder_adult.female,f.count.elder_adult.male,f.count.elder.female,f.count.elder.male,f.count.female,f.count.infant,f.count.infant.female,f.count.infant.male,f.count.male,f.count.members,f.count.minority,f.count.minority.female,f.count.minority.male,f.count.student,f.ratio.adult,f.ratio.adult.female,f.ratio.adult.male,f.ratio.child,f.ratio.child.female,f.ratio.child_infant,f.ratio.child_infant.female,f.ratio.child_infant.male,f.ratio.child.male,f.ratio.elder,f.ratio.elder_adult,f.ratio.elder_adult.female,f.ratio.elder_adult.male,f.ratio.elder.female,f.ratio.elder.male,f.ratio.female,f.ratio.infant,f.ratio.infant.female,f.ratio.infant.male,f.ratio.male,f.ratio.minority,f.ratio.minority.female,f.ratio.minority.male,f.ratio.student,relation.all,f.relation.any.divorce,f.relation.any.kids,f.relation.any.kids.dead,f.relation.any.marriage,f.relation.any.parents.alive,f.relation.any.sibilings,f.relation.both.parents.alive,f.relation.has.adoption,f.relation.has.divorce,f.relation.has.grandparenting,f.relation.is.cohabitation,relation.others,relation.subject,subject.age,f.subject.age.L1_3_40,f.subject.age.L2_41_48,f.subject.age.L3_49_92,f.subject.gender.age.F_L1_3_40,f.subject.gender.age.F_L2_41_48,f.subject.gender.age.F_L3_49_92,f.subject.gender.age.M_L1_3_40,f.subject.gender.age.M_L2_41_48,f.subject.gender.age.M_L3_49_92,f.subject.marital.status.lose.married,f.subject.marital.status.married,f.subject.marital.status.NA.,f.subject.marital.status.unmarried,f.finance.income.level.L1_300_9600,f.finance.income.level.L2_9650_18000,f.finance.income.level.L3_18200_100000,f.finance.income.level.NA,f.finance.expense.level.L1_40_7000,f.finance.expense.level.L2_7200_14500,f.finance.expense.level.L3_14700_200000,f.finance.expense.level.NA,rank,dep
A2610,2011-11-06,2011-12-10,305625.85875146,557.137170467849,苦撐抗癌 搏命伴女兒,記者7,264.118590697291,564.600746849819,1,10000,100,888,1,791,http://www.appledaily.com.tw/appledaily/article/headline/20111106/33794201,http://www.appledaily.com.tw/charity/projdetail/proj/A2610,531,348,183,0,1,1,2,3,4,3,3,3.67,4.33,4.67,5.67,5,2,3.5,5,6,3.5,2.5,5,6,5.5,5,5.5,1.5,1.5,0,0,0,0,0,0,1,0,6,Sun,0,0,1,0,0,0,791,2.89817648349768,1,Nov,0,0,0,0,0,0,0,0,0,1,0,0,1405,618,375479,300,607.571197411003,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,26,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0.25,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,兄弟姊妹;生育;結婚,0,0,0,0,1,1,1,0,0,0,0,生育;結婚,兄弟姊妹;生育,21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1400,1
A2456,2011-05-02,2011-06-07,349906.439522592,556.940140058867,司機忍腰傷 搏命養5口,記者1,281.09925276925,633.90495596512,1,10000,100,1000,3,681,http://www.appledaily.com.tw/appledaily/article/headline/20110502/33357740,http://www.appledaily.com.tw/charity/projdetail/proj/A2456,501,312,189,0,0,0,0,4,3.25,1.75,1.75,2.25,3,4.5,4.75,4.75,4,3,1.5,4.5,1.75,3.25,3.5,5.25,5,4.75,5,3.5,4.25,1,0,0,0,0,0,0,0,2,Mon,0,1,0,0,0,0,681,2.83314711191279,3,May,0,0,0,0,0,0,0,0,1,0,0,0,1217,589,386702,300,656.539898132428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1,0,1,4,0,2,0,0,0,1,0,1,3,5,1,0,1,0,0.6,0,0.4,0,0,0.2,0,0.2,0,0.2,0.8,0,0.4,0,0,0,0.2,0,0.2,0.6,0.2,0,0.2,0,兄弟姊妹;生育;結婚,0,1,0,1,0,0,0,0,0,0,0,兄弟姊妹;生育,生育;結婚,44.2579769178547,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1401,1
A1891,2009-06-04,2009-07-10,378234.661849607,556.725617744712,癌婦憂養子未來 盼生母相認,記者4,244.054154174332,659.544180580951,5,10000,100,600,1,1012,http://www.appledaily.com.tw/appledaily/article/headline/20090604/31679238,http://www.appledaily.com.tw/charity/projdetail/proj/A1891,404,250,154,0,0,0,0,3,4.33,2,3,3.33,4.33,5,5.67,5.67,3,2.67,3,4.67,3,2.67,4,5,5.33,4,5.33,3,5.33,0,0,0,1,0,0,0,0,4,Thu,0,0,0,1,0,0,1012,3.00518051250378,1,Jun,0,0,0,0,0,0,1,0,0,0,0,0,520,482,292471,200,606.786307053942,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,0,2,0,1,5,0,5,0,4,4,0,2,0,1,0,0,0,0,0,0,5,1,5,0,4,0,0.285714285714286,0,0.142857142857143,0.714285714285714,0,0.714285714285714,0,0.571428571428571,0.571428571428571,0,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0,0.714285714285714,0.714285714285714,0,0.571428571428571,0,生育;結婚;領養,0,1,0,1,1,0,0,1,0,0,0,,生育;結婚;領養,52,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1402,1
A2018,2009-11-08,2009-12-18,342230.0651418,556.672073990512,散盡積蓄醫兒 嬤盼出頭天,記者6,279.873494890834,597.184651575257,5,10020,100,500,1,817,http://www.appledaily.com.tw/appledaily/article/headline/20091108/32074951,http://www.appledaily.com.tw/charity/projdetail/proj/A2018,425,271,154,0,0,0,0,4,4.75,3.5,3.25,4.75,5.25,5.25,5.25,5.25,3,4.67,2.67,5.33,3,2.67,5.33,5.33,5.33,5,5.67,4,3.67,0,0,0,0,0,1,0,0,8,Sun,0,0,1,0,0,0,817,2.91222205653242,1,Nov,0,0,0,0,0,0,0,0,0,1,0,0,677,506,284073,250,561.409090909091,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,47,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,5,0,2,0,1,0,0,0,0,2,3,0,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0.4,1,0,0.4,0,0.2,0,0,0,0,0.4,0,0,0,0,兄弟姊妹;生育;結婚,0,1,0,1,0,0,0,0,0,0,0,兄弟姊妹;生育,生育;結婚,68,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1403,1
A1865,2009-05-04,2009-06-06,331234.645912932,556.475043581529,失智夫動刀 婦挽臉養家,記者5,246.854156962793,559.297651869266,2,10000,100,500,1,862,http://www.appledaily.com.tw/appledaily/article/headline/20090504/31597203,http://www.appledaily.com.tw/charity/projdetail/proj/A1865,402,258,144,0,0,0,0,5,3.2,3,3,3,3.6,3.8,4.2,4.2,3,3.67,2.67,3.67,3.33,3.67,3.67,4,4.33,3.67,3.67,4,4.33,0,0,0,0,1,0,0,0,4,Mon,0,1,0,0,0,0,862,2.93550726582471,1,May,0,0,0,0,0,0,0,0,1,0,0,0,489,477,240020,200,503.186582809224,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0.5,0,0.25,0.5,0,0.5,0,0.25,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0.5,0.5,0,0.25,0,生育;結婚,0,0,0,1,0,0,0,0,0,0,0,生育,結婚,50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1404,1
A1840,2009-03-27,2009-04-29,370505.497345395,556.296920413756,國三女拼考護士顧癌父,記者4,250.286418445423,639.0091235529,1,20000,100,500,1,904,http://www.appledaily.com.tw/appledaily/article/headline/20090327/31498102,http://www.appledaily.com.tw/charity/projdetail/proj/A1840,399,261,138,0,0,0,0,2,5.5,5,3.5,5.5,6,6,5.5,5.5,4,4.25,4,4.5,4.25,4,5,5,5,4.75,5,4.25,4,0,0,0,1,0,0,0,0,27,Fri,1,0,0,0,0,0,904,2.95616843047536,1,Mar,0,0,0,0,0,0,0,1,0,0,0,0,451,471,272609,200,578.787685774947,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,0,0,1,1,3,0,2,2,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,2,4,2,0,0,2,0.6,0,0.4,0.4,0,0.4,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0.4,0.4,0,0,0.4,兄弟姊妹;生育;結婚,0,1,0,1,0,1,0,0,0,0,0,兄弟姊妹;生育,兄弟姊妹;生育;結婚,41,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1405,1
A2527,2011-07-24,2011-08-28,322743.869288529,556.223935399003,盼夫換肺保命 妻：我養家,記者3,273.602471109821,590.906281987366,1,10000,100,800,1,853,http://www.appledaily.com.tw/appledaily/article/headline/20110724/33548360,http://www.appledaily.com.tw/charity/projdetail/proj/A2527,513,330,183,0,1,1,2,2,1,1.5,1.5,2,4,5,5.5,4,4,3.5,3.5,4.25,3.25,3,3.5,4.5,3.75,4.5,4,3.25,3.75,0,0,1,0,0,0,0,0,24,Sun,0,0,1,0,0,0,853,2.93094903116752,1,Jul,0,0,0,0,0,1,0,0,0,0,0,0,1300,601,374134,300,622.519134775374,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,0,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,生育;結婚,0,1,0,1,0,0,0,0,0,0,0,生育,生育;結婚,39,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1406,1
A1681,2008-09-05,2008-10-14,328437.651050394,555.397999280652,嫗顧腦傷兒 盼甦醒喚「媽媽」,記者4,268.621920576315,526.020006836464,2,10000,100,500,2,852,http://www.appledaily.com.tw/appledaily/article/headline/20080905/30925385,http://www.appledaily.com.tw/charity/projdetail/proj/A1681,365,223,142,0,0,0,0,2,3.5,3.5,3,4.5,5.5,5,5,4.5,4,4.25,3.75,5,3.5,4,5,5.25,5.25,4.75,4.75,3.5,4,0,0,0,1,0,0,0,0,5,Fri,1,0,0,0,0,0,852,2.9304395947667,2,Sep,0,0,0,0,0,0,0,0,0,0,0,1,248,439,194846,200,443.840546697039,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,49,0,0,0,0,0,0,0,2,3,0,1,4,0,4,0,3,3,0,3,0,1,0,0,0,0,0,0,4,5,3,0,2,0,0.428571428571429,0,0.142857142857143,0.571428571428571,0,0.571428571428571,0,0.428571428571429,0.428571428571429,0,0.428571428571429,0,0.142857142857143,0,0,0,0,0,0,0.571428571428571,0.428571428571429,0,0.285714285714286,0,生育;結婚,0,1,0,1,0,0,0,0,0,0,0,生育;結婚,生育;結婚,69,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1407,1
A2537,2011-08-05,2011-09-09,343849.810941435,555.385447978299,壯兒車禍昏迷 憨婦失依,記者1,272.518599062675,627.138969924957,1,10000,100,1000,2,787,http://www.appledaily.com.tw/appledaily/article/headline/20110805/33575856,http://www.appledaily.com.tw/charity/projdetail/proj/A2537,509,329,180,0,0,0,0,5,3.4,3,3,3.4,4,4.4,4.2,4.8,3,4.33,3,4.67,3,4.33,4,4.67,4,4.67,3.67,4,4.33,1,0,0,0,0,0,0,0,5,Fri,1,0,0,0,0,0,787,2.89597473235906,2,Aug,0,1,0,0,0,0,0,0,0,0,0,0,1312,602,397350,300,660.049833887043,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,30,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0.6,0,0,0,0,0,0,0,1,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,生育;結婚,0,0,0,1,1,0,0,0,0,0,0,生育;結婚,生育;結婚,33,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1408,1
A2418,2011-03-17,2011-04-24,329256.996519784,554.987675171562,婦癱又罹癌 為獨子求生,記者5,285.254095616644,599.520077678149,1,10000,100,1000,2,821,http://www.appledaily.com.tw/appledaily/article/headline/20110317/33252271,http://www.appledaily.com.tw/charity/projdetail/proj/A2418,508,319,189,1,1,1,3,2,2.5,1.5,1.5,2,5,4,4,3,3,4,2,4,2.33,1.67,3.33,4,5.67,4.67,5.67,4,2.33,0,0,0,0,1,0,0,0,17,Thu,0,0,0,1,0,0,821,2.91434315711944,2,Mar,0,0,0,0,0,0,0,1,0,0,0,0,1171,580,357964,300,617.179310344828,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,12,0,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,1,2,4,0,2,0,1,0,0,0,0,3,3,1,0,1,1,0.4,0,0.2,0.2,0,0.2,0,0.2,0.2,0.4,0.8,0,0.4,0,0.2,0,0,0,0,0.6,0.2,0,0.2,0.2,生育;結婚;隔代撫養,0,1,0,1,1,0,0,0,0,1,0,結婚;隔代撫養,生育;結婚,46,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1409,1
A2534,2011-08-02,2011-09-06,330447.325528208,554.845069833475,夫癱掏家計 「心像針插」,記者4,272.789567074462,605.383688748239,1,10000,100,1000,1,843,http://www.appledaily.com.tw/appledaily/article/headline/20110802/33567817,http://www.appledaily.com.tw/charity/projdetail/proj/A2534,503,324,179,0,0,0,0,2,2.5,3,3,2.5,3.5,5,5,4,3,4,4.67,4.67,4.67,4,4,4,4.33,4.33,5,3,3.33,0,0,0,1,0,0,0,0,2,Tue,0,0,0,0,1,0,843,2.92582757462474,1,Aug,0,1,0,0,0,0,0,0,0,0,0,0,1309,601,383420,300,637.970049916805,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,6,0,0,0,0,0,0,1,2,5,0,2,0,0,2,0,1,0,0,5,0,2,0,0,0,2,0,1,3,4,2,0,1,0,0.714285714285714,0,0.285714285714286,0,0,0.285714285714286,0,0.142857142857143,0,0,0.714285714285714,0,0.285714285714286,0,0,0,0.285714285714286,0,0.142857142857143,0.428571428571429,0.285714285714286,0,0.142857142857143,0,兄弟姊妹;生育;結婚,0,1,0,1,0,0,0,0,0,0,0,兄弟姊妹;生育,生育;結婚,52,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1410,1
